Index,Confidence,X/Y/W/H,Frame Count
b'car',0.8960281610488892,"(86.90501403808594, 138.03431701660156, 19.201797485351562, 15.106228828430176)",290
b'car',0.8024455904960632,"(114.8584976196289, 137.19212341308594, 13.15646743774414, 11.083866119384766)",290
b'car',0.9988349676132202,"(344.1365661621094, 171.71444702148438, 150.58277893066406, 119.0336685180664)",295
b'car',0.9916854500770569,"(219.46282958984375, 142.9570770263672, 25.239025115966797, 25.836713790893555)",295
b'car',0.9664810299873352,"(5.845973491668701, 148.28323364257812, 11.710949897766113, 28.11983871459961)",295
b'car',0.9439724087715149,"(109.62049102783203, 137.69650268554688, 13.867572784423828, 12.104846000671387)",295
b'car',0.9291381239891052,"(80.87378692626953, 139.2030792236328, 20.173194885253906, 16.00048828125)",295
b'car',0.9961782097816467,"(345.9537048339844, 172.71861267089844, 147.6866912841797, 120.9664535522461)",300
b'car',0.9934864640235901,"(220.6280975341797, 144.64498901367188, 27.072906494140625, 25.329803466796875)",300
b'car',0.8820154070854187,"(70.52674102783203, 140.7256317138672, 19.955589294433594, 15.480512619018555)",300
b'car',0.8491705656051636,"(102.75545501708984, 139.22845458984375, 13.638525009155273, 11.473816871643066)",300
b'car',0.9936113357543945,"(221.39053344726562, 144.6719512939453, 27.652172088623047, 24.76770782470703)",305
b'car',0.991920530796051,"(345.1142578125, 172.8932647705078, 140.05014038085938, 124.14453125)",305
b'car',0.9731078147888184,"(61.16734313964844, 141.7038116455078, 23.509660720825195, 19.38320541381836)",305
b'car',0.9559741616249084,"(98.31006622314453, 139.60411071777344, 15.852006912231445, 11.372812271118164)",305
b'car',0.9933657646179199,"(222.11485290527344, 144.69039916992188, 28.13945198059082, 24.937671661376953)",310
b'car',0.9814515113830566,"(353.0242614746094, 174.2843475341797, 131.19981384277344, 144.62892150878906)",310
b'car',0.9574014544487,"(46.18152618408203, 145.01791381835938, 24.307924270629883, 20.474700927734375)",310
b'car',0.9057745337486267,"(91.64817810058594, 140.63607788085938, 16.46217918395996, 13.244189262390137)",310
b'car',0.8039633631706238,"(75.76019287109375, 137.92626953125, 11.445685386657715, 10.616318702697754)",310
b'car',0.9952230453491211,"(222.4822998046875, 141.78176879882812, 27.999208450317383, 27.09995460510254)",315
b'car',0.9842855930328369,"(353.3171691894531, 174.2522735595703, 136.14768981933594, 153.6278076171875)",315
b'car',0.9624855518341064,"(30.06511878967285, 145.65818786621094, 31.67681312561035, 23.63369369506836)",315
b'car',0.955775797367096,"(82.92884063720703, 139.01309204101562, 20.250333786010742, 16.822284698486328)",315
b'car',0.8004034161567688,"(192.8170928955078, 134.77687072753906, 11.40068244934082, 14.656366348266602)",315
b'car',0.702566921710968,"(55.0517463684082, 137.18780517578125, 19.04601287841797, 13.07805061340332)",315
b'car',0.995596170425415,"(354.39019775390625, 181.027587890625, 130.66290283203125, 161.94699096679688)",320
b'car',0.9942659735679626,"(223.4713134765625, 146.166015625, 28.195064544677734, 25.862728118896484)",320
b'car',0.9739154577255249,"(13.710052490234375, 150.28216552734375, 27.006088256835938, 28.771442413330078)",320
b'car',0.8310344219207764,"(192.87344360351562, 139.46212768554688, 10.983563423156738, 12.892178535461426)",320
b'car',0.7933799624443054,"(52.048431396484375, 140.0001983642578, 16.337539672851562, 13.225061416625977)",320
b'car',0.9940274357795715,"(223.60540771484375, 145.69586181640625, 28.46249008178711, 26.5443115234375)",325
b'car',0.9915501475334167,"(354.3726501464844, 183.79168701171875, 121.12403106689453, 173.33645629882812)",325
b'car',0.8525101542472839,"(60.9707145690918, 145.04454040527344, 25.314144134521484, 19.83913230895996)",325
b'car',0.7514273524284363,"(192.64898681640625, 139.21331787109375, 10.810763359069824, 12.04815673828125)",325
b'car',0.9964818954467773,"(224.77113342285156, 144.7520294189453, 31.362192153930664, 30.840360641479492)",330
b'car',0.9857488870620728,"(358.74505615234375, 197.33999633789062, 118.66059112548828, 195.94630432128906)",330
b'car',0.9490500092506409,"(45.536712646484375, 145.1690216064453, 27.534391403198242, 20.78635025024414)",330
b'car',0.8075038194656372,"(69.05353546142578, 137.87127685546875, 13.961441993713379, 10.410542488098145)",330
b'car',0.7989910244941711,"(192.5259246826172, 138.27317810058594, 11.109450340270996, 12.536203384399414)",330
b'car',0.9952049851417542,"(225.3184814453125, 144.716552734375, 31.94770050048828, 30.536767959594727)",335
b'car',0.9873466491699219,"(361.3722229003906, 198.29205322265625, 107.50454711914062, 216.73223876953125)",335
b'car',0.9749481678009033,"(29.774703979492188, 145.81607055664062, 36.48124694824219, 25.72055435180664)",335
b'car',0.8620927929878235,"(67.00760650634766, 137.37130737304688, 13.239727973937988, 10.75439739227295)",335
b'car',0.8295658230781555,"(192.6840057373047, 138.23416137695312, 10.923564910888672, 12.097492218017578)",335
b'car',0.9952356815338135,"(226.32571411132812, 144.978515625, 31.501081466674805, 29.822925567626953)",340
b'car',0.9838067889213562,"(13.940864562988281, 147.09396362304688, 26.8769588470459, 29.849899291992188)",340
b'car',0.981147289276123,"(364.80169677734375, 198.5561065673828, 95.60491180419922, 217.34707641601562)",340
b'car',0.8885541558265686,"(193.1300048828125, 138.62619018554688, 10.65828800201416, 12.722562789916992)",340
b'car',0.7938405871391296,"(41.32461929321289, 136.8851776123047, 24.58712387084961, 14.891318321228027)",340
b'car',0.7351197004318237,"(77.5665512084961, 137.43846130371094, 12.296454429626465, 9.796881675720215)",340
b'car',0.7284039855003357,"(62.245426177978516, 137.5831298828125, 16.55500602722168, 11.497565269470215)",340
b'car',0.9911720156669617,"(227.72549438476562, 144.99288940429688, 32.48963165283203, 30.59270668029785)",345
b'car',0.9804304838180542,"(371.9132995605469, 199.61871337890625, 83.57527923583984, 225.21849060058594)",345
b'car',0.890198826789856,"(35.882205963134766, 137.6199188232422, 25.437244415283203, 15.694666862487793)",345
b'car',0.8725411295890808,"(193.3605499267578, 138.63836669921875, 10.330550193786621, 12.165508270263672)",345
b'car',0.8015795946121216,"(76.69788360595703, 137.3422393798828, 11.713563919067383, 9.297012329101562)",345
b'car',0.7514995336532593,"(60.920860290527344, 137.05758666992188, 12.121161460876465, 10.823979377746582)",345
b'car',0.9918493032455444,"(229.0371551513672, 144.80465698242188, 32.94818115234375, 31.20705223083496)",350
b'car',0.9910739660263062,"(380.9996643066406, 196.94573974609375, 71.58502197265625, 180.24049377441406)",350
b'car',0.9215376377105713,"(30.282777786254883, 137.29324340820312, 28.070415496826172, 14.942742347717285)",350
b'car',0.8066250085830688,"(193.59239196777344, 139.06190490722656, 10.074036598205566, 11.495149612426758)",350
b'car',0.7904688119888306,"(133.52073669433594, 138.6568145751953, 10.362820625305176, 7.765071868896484)",350
b'car',0.7699429392814636,"(53.09765625, 137.11618041992188, 14.901376724243164, 12.833829879760742)",350
b'car',0.7277653217315674,"(157.97332763671875, 142.04061889648438, 7.442667007446289, 6.566664218902588)",350
b'car',0.7094824314117432,"(75.54207611083984, 137.22142028808594, 11.63418197631836, 9.025069236755371)",350
b'car',0.9926149249076843,"(386.3863525390625, 198.9396514892578, 59.255035400390625, 198.80174255371094)",355
b'car',0.9872366189956665,"(230.21731567382812, 145.43409729003906, 32.8045654296875, 31.445322036743164)",355
b'car',0.8788476586341858,"(27.84744644165039, 137.55543518066406, 27.068424224853516, 15.46197509765625)",355
b'car',0.8737327456474304,"(132.8142547607422, 139.34161376953125, 10.581521987915039, 8.472591400146484)",355
b'car',0.8530079126358032,"(194.0673828125, 139.01463317871094, 10.817325592041016, 12.613513946533203)",355
b'car',0.7683827877044678,"(52.252342224121094, 137.6543731689453, 14.535187721252441, 11.744417190551758)",355
b'car',0.700607180595398,"(59.04161071777344, 137.4429931640625, 11.94019603729248, 10.990167617797852)",355
b'car',0.9881529808044434,"(394.3386535644531, 219.37257385253906, 40.152061462402344, 150.66079711914062)",360
b'car',0.9623373746871948,"(232.3006134033203, 147.94049072265625, 33.626625061035156, 37.82430648803711)",360
b'car',0.864886999130249,"(132.06182861328125, 140.4815673828125, 10.01481819152832, 9.497688293457031)",360
b'car',0.8641005754470825,"(194.2005615234375, 140.49449157714844, 11.458854675292969, 12.182950019836426)",360
b'car',0.9946643710136414,"(232.94046020507812, 149.32962036132812, 34.219757080078125, 39.097293853759766)",365
b'car',0.9378647208213806,"(194.89111328125, 141.1420135498047, 11.957019805908203, 12.791982650756836)",365
b'car',0.8657941222190857,"(68.22624206542969, 140.14617919921875, 12.435969352722168, 10.28796672821045)",365
b'car',0.7930603623390198,"(130.35792541503906, 141.15663146972656, 10.022112846374512, 9.780204772949219)",365
b'car',0.7873899340629578,"(17.983659744262695, 139.79067993164062, 28.13955307006836, 16.890047073364258)",365
