Index,Confidence,X/Y/W/H,Frame Count
b'car',0.864325225353241,"(214.39878845214844, 333.08172607421875, 421.7228088378906, 151.72434997558594)",60
b'car',0.859140932559967,"(16.97189712524414, 238.04893493652344, 31.877660751342773, 47.766353607177734)",60
b'car',0.7544757723808289,"(181.73330688476562, 222.3927459716797, 5.078319072723389, 4.993269920349121)",60
b'car',0.9928596019744873,"(85.98690795898438, 239.31085205078125, 40.259952545166016, 30.709651947021484)",65
b'car',0.9820744395256042,"(205.8394775390625, 241.14007568359375, 40.692501068115234, 44.49000549316406)",65
b'car',0.9400237202644348,"(148.50125122070312, 229.15802001953125, 12.083078384399414, 15.376021385192871)",65
b'car',0.8150550723075867,"(213.72598266601562, 333.23779296875, 416.98779296875, 150.5249786376953)",65
b'truck',0.7447319626808167,"(37.583335876464844, 237.9827880859375, 52.58224868774414, 43.03364562988281)",65
b'truck',0.7218519449234009,"(210.843994140625, 205.8540802001953, 25.13779640197754, 40.974369049072266)",65
b'car',0.9941357374191284,"(102.66650390625, 237.731201171875, 29.982547760009766, 26.07569694519043)",70
b'car',0.9904468059539795,"(205.71182250976562, 241.34994506835938, 39.96784210205078, 48.761932373046875)",70
b'car',0.8243412971496582,"(215.5520782470703, 334.14007568359375, 414.56329345703125, 152.93600463867188)",70
b'car',0.8057308793067932,"(153.83731079101562, 228.5421600341797, 10.688693046569824, 13.755349159240723)",70
b'car',0.7841389775276184,"(65.18978881835938, 235.1712646484375, 38.43213653564453, 32.98063278198242)",70
b'truck',0.7268813252449036,"(210.70909118652344, 206.03688049316406, 25.335121154785156, 39.8870964050293)",70
b'car',0.9913759231567383,"(205.68325805664062, 241.82073974609375, 42.739131927490234, 52.09616470336914)",75
b'car',0.9901829957962036,"(116.09352111816406, 235.4682159423828, 25.19551658630371, 23.098125457763672)",75
b'car',0.9746710658073425,"(156.96221923828125, 227.835205078125, 10.346630096435547, 12.1989164352417)",75
b'car',0.9626295566558838,"(215.01644897460938, 333.8896484375, 418.2496337890625, 160.79168701171875)",75
b'car',0.7984765768051147,"(85.9142837524414, 231.27879333496094, 30.377233505249023, 32.623653411865234)",75
b'car',0.988654375076294,"(205.59129333496094, 242.83953857421875, 44.68231201171875, 56.890350341796875)",80
b'car',0.9807378053665161,"(126.10975646972656, 233.36915588378906, 22.556705474853516, 21.338102340698242)",80
b'car',0.8524358868598938,"(161.4800262451172, 226.9545440673828, 8.921533584594727, 12.747481346130371)",80
b'car',0.8516520857810974,"(214.35549926757812, 333.2653503417969, 409.90777587890625, 155.75271606445312)",80
b'truck',0.7199072241783142,"(101.06259155273438, 230.65699768066406, 25.325220108032227, 27.41040802001953)",80
b'truck',0.7131653428077698,"(209.89764404296875, 203.19012451171875, 26.442346572875977, 30.206462860107422)",80
b'car',0.9861261248588562,"(134.68280029296875, 232.7288360595703, 18.427875518798828, 19.27935028076172)",85
b'car',0.9856247901916504,"(204.87399291992188, 243.37744140625, 45.56254959106445, 57.115901947021484)",85
b'car',0.9405359625816345,"(163.29254150390625, 226.51576232910156, 8.916234970092773, 13.038430213928223)",85
b'car',0.8165954351425171,"(113.10556030273438, 230.11843872070312, 22.0598201751709, 23.080230712890625)",85
b'truck',0.8161939382553101,"(209.72898864746094, 205.12933349609375, 27.25391960144043, 39.523441314697266)",85
b'car',0.7845658659934998,"(214.91712951660156, 332.7493591308594, 411.84393310546875, 156.57652282714844)",85
b'car',0.993431031703949,"(204.49365234375, 244.44105529785156, 45.92922592163086, 58.56014633178711)",90
b'car',0.9818909764289856,"(165.90086364746094, 226.77264404296875, 8.670572280883789, 10.629511833190918)",90
b'car',0.9642188549041748,"(141.81686401367188, 231.58448791503906, 15.895627975463867, 17.48096466064453)",90
b'car',0.9011674523353577,"(215.97877502441406, 331.1811218261719, 410.6994934082031, 164.81417846679688)",90
b'car',0.8782030940055847,"(123.44355010986328, 229.8075714111328, 19.03579330444336, 19.57105255126953)",90
b'truck',0.8500717282295227,"(209.6918487548828, 205.495849609375, 26.92222023010254, 39.91386795043945)",90
b'car',0.9943985939025879,"(204.59121704101562, 245.0861358642578, 45.97037887573242, 60.26887512207031)",95
b'car',0.9834518432617188,"(146.34095764160156, 229.64144897460938, 13.367508888244629, 13.191936492919922)",95
b'car',0.9281508326530457,"(166.9503631591797, 225.91311645507812, 7.303364276885986, 9.382279396057129)",95
b'car',0.8919917941093445,"(214.43397521972656, 333.0579833984375, 412.2203063964844, 160.8394775390625)",95
